Date,Radial Distance from Sun(AU),Electronic Box Temperature(DegC),Out Board Sensor Temperature(DegC),In Board Sensor Temperature(DegC),Search Coil Magnetometers Temperature(DegC),Solar Array Angle(Deg),High Gain Antenna azimuth(Deg),High Gain Antenna Elevation(Deg)
2023-01-07,0.865230572871854,3.50106566446987,-86.292867900004,-73.3070868248792,-113.07362620018,-0.0181490043488282,97.9721226198166,-80.8502974895537
2023-01-08,0.866725567110461,3.48420634883131,-86.2782009498005,-73.2969447708646,-113.080174918642,-0.0181490043488282,98.2178301339864,-81.0334945127289
2023-01-09,0.867751038831258,3.52916452386747,-86.2830899332016,-73.2969447708646,-113.071018693365,-0.0181490043488282,98.4405307318976,-81.2159877242522
2023-01-10,0.868306081619078,3.21164741267458,-86.4004255348297,-73.4389335270693,-112.538443718859,-0.0181490043488282,98.6400656267752,-81.399467988702
2023-01-11,0.868390205704856,3.02338505471065,-86.498205202853,-73.5403540672154,-112.092871449415,-0.0181490043488282,98.8120746196042,-81.5777855371923
2023-01-12,0.868003348200652,3.33528239402402,-86.380869601225,-73.4389335270693,-112.700090328886,-0.0181490043488282,98.9626388147196,-81.7593174449958
2023-01-13,0.867145829265961,3.51230520822891,-86.3124238336086,-73.3679391489669,-113.020973573021,-0.0181490043488282,99.0842179860687,-81.9334035405052
2023-01-14,0.865818417649068,3.49263600665059,-86.2830899332016,-73.3273709329085,-113.053469137819,-0.0181490043488282,99.1863221740229,-82.110141804313
2023-01-15,0.864022287423328,3.47577669101203,-86.292867900004,-73.3577970949523,-113.051958199752,-0.0181490043488282,99.2633423430382,-82.2826014082607
2023-01-16,0.86175902869683,1.83480330219212,-54.693552794497,-43.3445051166867,-112.760771423486,-0.0181490043488282,96.8386683280746,-82.4798102914591
2023-01-17,0.859030678230298,1.3852215518305,-84.9043966140723,-72.7999841241483,-111.967903207503,-0.0181490043488282,99.3225612270992,-82.4591551360865
2023-01-18,0.855839639416201,1.72240786460172,-86.322201800411,-73.712768985464,-112.853729224121,-0.0181490043488282,99.3657426468703,-82.785526332031
2023-01-19,0.852188737941475,-2.53388283183179,-53.5649472206168,-42.8090736351249,-112.659947496619,-0.0181490043488282,99.3586530319367,-82.9493642432418
2023-01-20,0.848081228048223,2.7452063466744,-53.5649472206168,-42.8825642306334,-111.614381324816,-0.0181490043488282,99.3290071118633,-83.1104641554648
2023-01-21,0.84352078001513,3.49685083556023,-53.3549740905925,-42.4993632683392,-111.600532874442,-0.0363308155947379,99.3268699277005,-83.1189141868233
2023-01-22,0.838511480145337,3.59660178642172,-53.4494619991034,-42.5518565508452,-111.547883712737,-0.0181490043488282,99.2113847352893,-83.4292178777367
2023-01-23,0.833057830745316,3.66403904897596,-53.6069418466216,-42.7093363983634,-111.499346065005,-0.0181490043488282,99.2073335267559,-83.4370284704602
2023-01-24,0.827164750011693,3.675278592735,-53.5491992358649,-42.6778404288598,-111.47117538715,-0.0181490043488282,99.1081175414957,-83.6077328368123
2023-01-25,0.820837572203332,3.68651813649404,-53.5229525946119,-42.6778404288598,-111.42950478461,-0.0181490043488282,98.9955720501919,-83.7611809430871
2023-01-26,0.814082047354752,3.66403904897596,-53.7014297551325,-42.8720655741322,-111.382284999634,-0.0181490043488282,98.7384919696941,-84.0390148842501
2023-01-27,0.806904341245061,3.73428619746996,-53.4914566251083,-42.6725911006092,-111.334542426127,-0.0181490043488282,98.5734824695749,-84.1855879523143
2023-01-28,0.799311035278898,3.69916262322296,-53.5701965488674,-42.7670790091201,-111.271459276646,-0.0181490043488282,98.3842257997373,-84.3333669415628
2023-01-29,0.791309126330305,3.43081851597587,-53.5019552816095,-42.7355830396164,-111.223743931708,-0.0181490043488282,98.1772965909792,-84.4778199916022
2023-01-30,0.782906026546574,3.48139646289155,-53.6646844573783,-42.9245588566383,-111.164320301948,-0.0181490043488282,98.165876817772,-84.4853387599821
2023-01-31,0.774109563081132,3.81015311784348,-53.5911938618698,-42.8720655741322,-111.107886369102,-0.0181490043488282,97.9162210918959,-84.6414690752965
2023-02-01,0.764927957479836,3.90709418276521,-53.5177032663613,-42.8090736351249,-111.023254529834,-0.0181490043488282,97.6572441531652,-84.7875314507596
2023-02-02,0.755369906256365,3.90147441088569,-53.4127167013492,-42.7355830396164,-110.9321586282,-0.0181490043488282,97.4189713884367,-84.8975989149274
2023-02-03,0.745444459963996,3.41676908627706,-52.9507758152959,-42.3261354360692,-110.241277246528,-0.0181490043488282,97.3786720680745,-84.9295812414994
2023-02-04,0.735161102312774,3.38024056906018,-52.7880466395271,-42.2526448405607,-110.079893515961,-0.0181490043488282,96.7737674108495,-85.2052050424137
2023-02-05,0.724529729686288,3.45891737537347,-53.4914566251083,-43.1240333301613,-112.010290168951,29.9272941176471,96.4435209592845,-85.3379207456955
2023-02-06,0.713560649267985,3.49263600665059,-53.5072046098601,-43.0557920629034,-112.471580253821,29.9272941176471,96.0739554689655,-85.4780178882545
2023-02-07,0.702264580796848,3.51511509416867,-53.5072046098601,-43.0820387041564,-112.516251444705,29.9272941176471,95.4633902777832,-85.6884017822557
2023-02-08,0.690652654898586,4.05180330866285,-53.4967059533589,-43.0715400476552,-113.124178266979,29.9272941176471,95.4421042668446,-85.6951351998288
2023-02-09,0.678736411515973,4.30750292918102,-53.4704593121059,-43.061041391154,-113.202950518123,29.9272941176471,94.4591411725973,-85.9915471936841
2023-02-10,0.666527798709446,4.33981661748826,-53.3234781210889,-42.9928001238961,-113.262739010713,29.9272941176471,94.4359368457535,-85.9980274107238
2023-02-11,0.654039171245347,4.51262460278351,-53.5177032663613,-43.181775940918,-113.351226415402,29.9272941176471,93.9090136612636,-86.1407080570297
2023-02-12,0.64128328898175,4.52948391842207,-53.5072046098601,-43.2290198951734,-113.305520538883,29.9272941176471,93.3977932013754,-86.2711234978392
2023-02-13,0.628273315025714,3.48701623477107,-53.4967059533589,-43.260515864677,-113.221258628665,29.9272941176471,92.8588665949913,-86.3996549550192
2023-02-14,0.615022813281451,3.7946987451748,-85.4324068213984,-73.991675470866,-113.581198912174,29.9272941176471,92.3006581242629,-86.5269161179979
2023-02-15,0.601545747174084,4.33981661748826,-86.1804212817771,-74.3466473613776,-114.284112247053,29.9272941176471,91.6389335507419,-86.6692319838745
2023-02-16,0.587856475914739,4.49576528714495,-86.1755322983759,-74.3060791453191,-114.343063540755,29.9272941176471,91.0632199109372,-86.7853952387308
2023-02-17,0.573969751803354,4.55477289187991,-86.1657543315736,-74.3669314694069,-114.279556994115,29.9272941176471,90.4011520146592,-86.9129353514498
2023-02-18,0.559900716847611,4.61659038255463,-86.1755322983759,-74.4531389285311,-114.183602443593,29.9272941176471,89.7058376008928,-87.0402909281868
2023-02-19,0.545664898937206,4.72055616232576,-86.1608653481724,-74.5292043336408,-114.060043932086,29.9272941176471,88.9734700785692,-87.1668697371859
2023-02-20,0.531278207544472,4.63625958413296,-86.0581966967479,-74.5545594686773,-113.92099429127,29.9272941176471,88.2293394602813,-87.2895260836854
2023-02-21,0.516756929016796,4.75427479360288,-86.0679746635502,-74.7168323329112,-113.788570959116,29.9272941176471,86.5725453737918,-87.5417524387051
2023-02-22,0.50211772078187,4.87790977495233,-86.0777526303526,-74.8334659540793,-113.646229716334,29.9272941176471,85.6970680517159,-87.6660739005765
2023-02-23,0.487377605644999,4.95658658126561,-86.0973085639573,-74.9500995752474,-113.487897496423,29.9272941176471,84.7616594508581,-87.7930346561429
2023-02-24,0.472553964874899,5.05104672418208,-86.0973085639573,-75.0971593584594,-113.317898646512,29.9272941176471,83.7766965015509,-87.9192272270403
2023-02-25,0.457664530584335,5.21667865632287,-86.1021975473585,-75.1782957905763,-113.134693940464,29.9272941176471,82.7419646270712,-88.0467372990179
2023-02-26,0.442727377210607,5.31154171474745,-86.2488670493934,-75.518054600066,-112.939089343932,29.9636577401388,81.653434076558,-88.1732774842068
2023-02-27,0.427760911986319,5.35744319463031,-86.1266424643643,-74.9146023861962,-114.095334204449,29.9636577401388,81.5939362427569,-88.1800237763834
2023-02-28,0.412783863757865,4.69807707480768,-85.740412775672,-71.7401394796208,-117.148729634772,55.8181933318074,80.3057849666767,-88.3229833724294
2023-03-01,0.397815269414765,4.72898582014504,-85.7061898918638,-70.8780648883782,-117.655643910454,55.8000115205615,78.5311625099591,-88.5074249405992
2023-03-02,0.382874465348119,4.79642308269928,-85.7159678586662,-70.9237041314439,-117.652659659252,55.8181933318074,77.2386596179329,-88.6356474072978
2023-03-03,0.36798107025978,4.89476909059088,-85.7208568420674,-71.0200536445828,-117.540668553496,55.8181933318074,77.1528289286641,-88.6438056143128
2023-03-04,0.353154968225847,5.03120429687102,-85.7306348088696,-71.1468293197655,-117.425747653676,55.8181933318074,73.8138005393858,-88.9474145114631
2023-03-05,0.338416290061807,5.01316572658825,-85.7159678586662,-70.3912462956765,-117.747790834865,59.9091008621347,72.2607070916708,-89.0783277702704
2023-03-06,0.323785392192721,5.085094413992,-85.7159678586662,-70.2340444584499,-117.702422592606,59.9091008621347,72.1792752252271,-89.0850053978955
2023-03-07,0.309282834327295,5.19831806436972,-85.7208568420674,-70.4013883496911,-117.532031651296,59.9091008621347,68.7738010078514,-89.3517929293496
2023-03-08,0.294929352237203,5.37580378658345,-85.7746356594802,-70.5991584029761,-117.307238028415,59.9091008621347,68.6800610205665,-89.3588052966628
2023-03-09,0.280745829528887,5.55022941013833,-85.7844136262825,-70.8070705102758,-117.027976375397,59.9091008621347,65.4190269786267,-89.5926209688343
2023-03-10,0.266753264714466,5.7032343430812,-85.6328551408463,-70.8628518073562,-116.734501409175,59.9091008621347,63.4156700265423,-89.7264353049388
2023-03-11,0.252972734690654,5.87459986797721,-85.6915229416603,-71.2127526708606,-116.423001130041,59.9091008621347,63.2970133901627,-89.7341300262318
2023-03-12,0.239425353871126,6.09339692208552,-85.7013009084627,-71.5880086694014,-116.038038170786,59.9091008621347,58.7201176341122,-90.0181566516255
2023-03-13,0.226132228422428,6.1989703258161,-85.9359721117187,-71.9632646679423,-115.622562876713,59.9091008621347,56.8042650697372,-90.1292344381427
2023-03-14,0.213114399742301,5.98170332103722,-86.1266424643642,-72.368946828527,-115.216318067651,59.9091008621347,53.9020762650268,-90.2869912450188
2023-03-15,0.200392808608906,6.73448759111614,-86.1510873813701,-72.7644869350971,-114.768171868508,59.9091008621347,51.6390213964218,-90.4047766999022
2023-03-16,0.187988198075319,7.04967775297845,-86.063085680149,-73.0991747175796,-114.217846429404,59.9091008621347,48.7780871125084,-90.5461098043866
2023-03-17,0.175921063939958,7.42300978935906,-86.0728636469514,-73.3983653110108,-113.737098808873,59.9091008621347,45.5040497211444,-90.6954380375764
2023-03-18,0.164211568754826,7.06650829560217,-86.0728636469514,-71.7299974256061,-114.395267787321,69.9818242923629,42.4084500412357,-90.8297244424719
2023-03-19,0.152879451450314,7.03743735834303,-86.1413094145678,-70.6093004569908,-114.313255336424,69.963642481117,39.1616982259902,-90.9606076605379
2023-03-20,0.141943928685636,7.31590633629905,-86.1021975473585,-70.7107209971369,-113.820418231099,69.9818242923629,38.9816554806456,-90.9675470717652
2023-03-21,0.1314235837507,7.73207975390366,-86.0777526303526,-70.9845564555316,-113.188742650634,69.9818242923629,33.3545139530303,-91.1730772402883
2023-03-22,0.121336243442685,7.60355561023164,-86.4835382526495,-71.5575825073576,-112.607548837752,69.963642481117,33.1737845621715,-91.179038181658
2023-03-23,0.111698842194519,7.96464725197682,-86.4004255348297,-71.9024123438546,-111.854836820789,69.9818242923629,24.4168269503705,-91.4493404798376
2023-03-24,0.102527273959876,0.976383147595405,-54.7722927182562,-42.1371596190474,-111.010299176534,69.9818242923629,20.2788307154305,-91.5595299187208
2023-03-25,0.0938362308957246,-8.93431730533138,-52.0846366539458,-41.5334868702277,-110.470797749049,69.963642481117,20.0123006760442,-91.5660273018985
2023-03-26,0.0856390304988371,-9.15592839842577,-52.4993335857437,-42.2473955123101,-109.87410543449,73.0000049591821,11.3360153290869,-91.7583352527397
2023-03-27,0.0779474330433646,-8.8846458534309,-52.7408026852716,-42.6778404288598,-108.910638845007,73.0000049591821,11.1044398379053,-91.7668968639942
2023-03-28,0.0707714539283348,3.96188695859053,-53.0347650673055,-42.714585726614,-107.071212842232,73.0000049591821,3.74466443443483,-91.9899407846625
2023-03-29,0.0641191756633493,5.64356241923348,-53.0347650673055,-42.4101246880789,-106.507254713752,73.0000049591821,-3.65975884755927,-91.8871327850563
2023-03-30,0.0579965699568493,6.03984519555551,-85.9848619457304,-73.6975559044421,-106.417291520604,76.9636398107881,-9.23946604475024,-92.010604523104
2023-03-31,0.0524073438740798,4.03072916411465,-83.4230346435185,-70.3861752686692,-106.699924070508,76.9636398107881,-14.8138903630167,-92.0449840056906
2023-04-01,0.0473528278784771,6.60596344744414,-87.8328976713718,-74.336505307363,-105.945131790847,76.981821622034,-20.6743068294612,-92.0871526233283
2023-04-02,0.042831929746797,8.53688570118316,-87.8328976713718,-73.5251409861935,-105.599987891417,76.981821622034,-27.068873424432,-92.1746913433135
2023-04-03,0.0388411844389069,9.21010740613179,-87.8768985219823,-72.6884215299875,-105.152344765508,76.981821622034,-30.2312622551951,-92.1873170377049
2023-04-04,0.0353749318029097,10.2365281182103,-87.7986747875636,-71.8415600197669,-104.884448317338,78.9818208590829,-35.204953287735,-92.2013503554004
2023-04-05,0.0324256542404044,10.7397048264348,-87.6911171527379,-70.908491050422,-104.902484521679,78.9818208590829,-41.9052874216913,-92.3593474882063
2023-04-06,0.0299844957707483,11.2580781466527,-87.5640035843076,-69.3770408942146,-105.169422524207,78.9818208590829,-53.722100522855,-92.0750676622793
2023-04-07,0.0280419638886048,12.159743791592,-87.2364416964294,-67.561613225598,-105.712703277119,78.9818208590829,-60.9453195073712,-92.2114783767341
2023-04-08,0.0265887832501118,12.5261509918763,-86.9724365927663,-66.0605892314345,-106.675200529534,78.9818208590829,-68.3646401591941,-92.2047063353508
2023-04-09,0.0256168259677712,12.8216406695249,-85.7501907424743,-63.5352177817945,-107.877823262777,78.9818208590829,-75.0011591756791,-92.1949345113775
2023-04-10,0.0251200032152847,12.9111318290414,-86.4297594352367,-63.1346066482171,-108.899362751839,78.9818208590829,-75.3803849100753,-92.1944152357074
2023-04-11,0.0250949806008937,12.470430081234,-86.6546526716904,-62.7035693525958,-109.803456438034,78.9818208590829,-83.9023037623827,-92.1832829953094
2023-04-12,0.0255415859294069,12.2982018119759,-86.1168644975619,-62.7086403796031,-109.966611776017,78.9818208590829,-95.8930141315395,-92.1567784784631
2023-04-13,0.0264628306605312,12.4923807430022,-86.4786492692483,-63.9763971314304,-109.214879987551,78.9818208590829,-102.032856698433,-92.1463672158548
2023-04-14,0.0278645402651992,12.3201524737441,-85.9506390619222,-64.6863409124537,-108.514735446586,78.9818208590829,-107.773736763933,-92.1348959442341
2023-04-15,0.0297546663951331,11.480961789222,-86.7622103065161,-66.6133311752311,-107.986795269648,78.9818208590829,-114.587509028361,-91.9016295884738
2023-04-16,0.0321424071200376,10.6451481295873,-86.7377653895102,-67.5565421985907,-107.740207899856,78.9818208590829,-119.046396169736,-91.9674660186775
2023-04-17,0.0350372743384601,9.84354782851527,-86.7426543729114,-68.1447813314385,-107.85551544536,77.0000034332799,-124.017096002755,-91.9592219809732
2023-04-18,0.038448227941651,9.50846702537038,-86.7524323397137,-68.7735886803449,-107.976873178976,77.0000034332799,-124.292050324293,-92.1074558728748
2023-04-19,0.0423829556726093,8.83524532042175,-86.7524323397137,-69.153915705893,-108.263334065731,76.981821622034,-131.590933352934,-92.1081725591302
2023-04-20,0.046847333897055,8.15743346748484,-86.7475433563126,-69.3415437051635,-108.704720066403,76.981821622034,-135.459494179656,-92.1079923146828
2023-04-21,0.0518450717943695,7.20880288323904,-86.4248704518355,-69.4378932183023,-109.228968049336,76.981821622034,-138.472803686228,-91.9883314592387
2023-04-22,0.057377517975389,6.20203042447496,-86.4737602858472,-69.7827230547994,-109.758324111879,76.981821622034,-141.415641905376,-91.989112518511
2023-04-23,0.0634435986588755,5.89602055858921,-86.4786492692483,-70.2746126745084,-110.131731266299,73.0000049591821,-144.484767109179,-91.9354812123215
2023-04-24,0.0700398550307909,5.50585797958489,-86.4639823190448,-70.6904368891077,-110.361273551676,73.0000049591821,-147.174177343659,-91.9429441907534
2023-04-25,0.0771605494775961,5.02038115470135,-86.4297594352367,-70.7005789431223,-110.839363663838,73.0000049591821,-149.67987986236,-92.1187726492549
2023-04-26,0.0847978159075321,8.14366302351998,-86.4884272360507,-70.7563602402027,-111.281201658761,70.0545515373465,-151.062856883945,-92.1266347403919
2023-04-27,0.0929418357387259,9.12136454502492,-85.9604170287245,-70.5839453219542,-111.386445525031,70.0363697261006,-153.408365004196,-92.131793164817
2023-04-28,0.101581025706144,8.29513790713343,-86.5079831696553,-71.2583919139263,-111.717642951238,70.0363697261006,-155.15518690066,-92.1387239929755
2023-04-29,0.110702225562484,7.7978718750691,-86.2439780659923,-70.989627482539,-112.162116671674,70.0363697261006,-156.456676265853,-92.1434189316784
2023-04-30,0.12029088144382,7.49798220650107,-86.1168644975619,-70.8222835912977,-112.587726439261,70.0545515373465,-157.765946183027,-92.1487232682752
2023-05-01,0.130331219768659,7.18891224195647,-86.0973085639573,-70.7411471591808,-112.998616442256,70.0363697261006,-159.316735076735,-92.1582290171118
2023-05-02,0.140806410349888,6.93033390528301,-86.0777526303526,-70.695507916115,-113.384880252323,70.0363697261006,-160.539719401988,-92.1631556986758
2023-05-03,0.151698715756094,6.67328561793899,-86.1657543315736,-70.6904368891077,-113.741449934256,70.0363697261006,-160.963845649725,-92.1423957347257
2023-05-04,0.162989628034047,0,0,0,-17.3318857483635,59.9454644846265,-4.02472114124312,-2.30418489336815
2023-05-05,0.174659992330983,0,0,0,0,59.9454644846265,-4.10549211137951,-2.30478999972749
2023-05-06,0.18669012216067,0,0,0,0,59.9454644846265,-164.086792798985,-92.1883985043897
2023-05-07,0.199059897166395,0,0,0,0,59.9272826733806,-164.733784534693,-92.1952005865143
2023-05-08,0.211748854247925,0,0,0,0,59.9272826733806,-164.771408417334,-92.1955567838748
2023-05-09,0.224736269300932,0,0,0,0,59.9272826733806,-166.140661111704,-92.2072726729599
2023-05-10,0.238001229938783,0,0,0,0,59.9272826733806,-166.637350435899,-92.2135855201557
2023-05-11,0.251522700547008,0,0,0,0,59.9272826733806,-167.151330352447,-92.218598032409
2023-05-12,0.265279580170076,0,0,0,-44.5224273331982,59.9454644846265,-167.676511173944,-92.2242456917629
2023-05-13,0.279250754440993,3.46734703319275,-55.6699278491098,-44.3208801712995,-112.881544485457,59.9454644846265,-168.037274727079,-91.8267165628801
2023-05-14,0.293415141889193,3.48701623477107,-53.9166522134074,-42.3786287185752,-113.734806163333,59.9272826733806,-168.424444091768,-91.8340937106227
2023-05-15,0.307751735293785,4.54634323406063,-53.9586468394122,-42.3891273750764,-113.538569863992,59.9272826733806,-168.777251140007,-91.8512813061489
2023-05-16,0.322239638796212,4.75567973657276,-53.948148182911,-42.194902229804,-113.408199473921,59.9454644846265,-169.098695654387,-91.8676105947822
2023-05-17,0.336858100409341,4.80766262645832,-85.5399644562241,-72.4855804496951,-114.519391943583,56.0363750667582,-169.361843964616,-91.8786398383532
2023-05-18,0.35158654203414,4.75708467954264,-86.1364204311666,-73.2005952577257,-114.999153889903,56.0363750667582,-169.519330404821,-91.8852488014269
2023-05-19,0.366404585910062,4.52386414654255,-86.2048661987829,-73.28680271685,-114.574431773677,56.0363750667582,-169.862271215329,-91.9041615938073
2023-05-20,0.381292077505824,4.42411319568107,-85.9164161781141,-72.8709785022506,-114.629286449499,56.0363750667582,-170.125243572645,-91.9166285014236
2023-05-21,0.396229106864657,4.3229573018497,-86.1364204311666,-72.9774700694041,-114.771392352963,56.0363750667582,-170.324014574388,-91.9243060565787
2023-05-22,0.411196027477399,4.26254475414486,-86.1168644975619,-72.926759799331,-114.5369870451,30.0545667963683,-170.497984798467,-91.9342023350514
2023-05-23,0.426173473238976,4.79361319675952,-86.7719882733184,-76.0606544898481,-111.130268253112,30.0545667963683,-170.659981641392,-91.9416481473454
2023-05-24,0.441142375913641,4.96220635314513,-86.7670992899172,-77.5058971869312,-111.122051084004,30.0545667963683,-170.775659952855,-91.9471885183377
2023-05-25,0.456083974555123,4.88071966089208,-86.7719882733184,-77.5160392409458,-111.402749992361,30.0545667963683,-170.914259349886,-91.9536859015154
2023-05-26,0.470979828174975,4.79361319675952,-86.6204297878822,-77.2219196745219,-111.616058604688,30.0545667963683,-171.035568154564,-91.9582005957709
2023-05-27,0.485811827443551,4.74865502172336,-86.4590933356436,-76.9176580540833,-111.811026052697,30.0545667963683,-171.041906750966,-91.9584752539765
2023-05-28,0.500562204331495,4.62782992631367,-86.4737602858472,-76.7655272438641,-111.994339673023,30.0545667963683,-171.21044818395,-91.966174266804
2023-05-29,0.51521354072948,4.59411129503656,-86.4297594352367,-76.5728282175863,-112.162247368807,30.0545667963683,-171.285931983627,-91.9692212562731
2023-05-30,0.529748775927995,4.83154665694628,-85.9506390619222,-75.94402086868,-112.329599601776,30.0545667963683,-171.34357587454,-91.9703027229578
2023-05-31,0.544151214129634,4.47750102853651,-86.52753910326,-76.4257684343744,-112.483952915736,30.0545667963683,-171.383332649809,-91.9716674309172
2023-06-01,0.558404530008845,4.37494019173526,-86.4737602858472,-76.2178563270747,-112.638948823932,30.0545667963683,-171.426381032012,-91.9722038727251
2023-06-02,0.572492774384945,4.34122156045814,-86.468871302446,-76.1265778409431,-112.784055315738,30.0545667963683,-171.442912022765,-91.9720279198122
2023-06-03,0.586400379079816,4.27659418384366,-86.4639823190448,-75.9845890847384,-112.920007562528,30.0545667963683,-171.465678613094,-91.971332691229
2023-06-04,0.600112161288275,4.2316360088075,-86.2390890825911,-75.665114383278,-113.051477986801,30.0545667963683,-171.479016702206,-91.9703113060267
2023-06-05,0.613613327451965,4.18667783377133,-86.1266424643643,-75.4115630329125,-113.166823652303,30.0545667963683,-171.484205167372,-91.9691397171182
2023-06-06,0.626889476889626,4.10097631260866,-86.3075348502075,-75.5636938431318,-113.295184573956,30.0545667963683,-171.483531396461,-91.9685560684312
2023-06-07,0.639926604277107,4.04618353678333,-86.1070865307596,-75.2442191416713,-113.409043559571,30.0545667963683,-171.474566380967,-91.9631616096106
2023-06-08,0.65271110293173,4.00965501956645,-86.0875305971549,-75.1427986015251,-113.514047814431,30.0545667963683,-171.450014512302,-91.958423755563
2023-06-09,0.665229767027665,3.96188695859053,-86.1070865307596,-75.0718042234228,-113.613317732585,30.0545667963683,-171.448448102222,-91.9581362227539
2023-06-10,0.677469775254114,3.93097821325317,-86.0875305971549,-74.960241629262,-113.705034445601,30.0545667963683,-171.404700199903,-91.9511581877164
2023-06-11,0.689418765537615,3.85511129287964,-86.063085680149,-74.8993893051743,-113.796075890096,30.0545667963683,-171.36889163634,-91.946514747427
2023-06-12,0.701064728757312,3.83544209130132,-86.0581966967479,-74.8233239000647,-113.874221884145,30.0545667963683,-171.30361739715,-91.9354683377181
2023-06-13,0.712396081523609,3.80031851705432,-86.0581966967479,-74.7371164409404,-113.966123751432,30.0545667963683,-171.254067340235,-91.9299537159325
2023-06-14,0.723401649040975,3.7736246006266,-86.063085680149,-74.68133514386,-113.525543716413,0.0545782406347683,-171.214997210481,-91.9237910724431
2023-06-15,0.734070667265,3.72023676777116,-85.6866339582592,-73.9967464978733,-111.5961980862,0.0545782406347683,-171.155100263974,-91.9163323855456
2023-06-16,0.744392784726688,3.7033774521326,-86.4737602858472,-74.8689631431304,-111.269863682481,0.0545782406347683,-171.109880365333,-91.9107018923296
2023-06-17,0.754358060694815,3.64998961927716,-85.9506390619222,-74.2959370913045,-111.30438406271,0.0545782406347683,-171.043842233009,-91.90150084244
2023-06-18,0.76395696687183,3.01074056798173,-85.9604170287245,-74.2807240102826,-111.38251916533,0.0545782406347683,-170.97453824296,-91.8931709740465
2023-06-19,0.773180388285826,2.76066071934308,-86.9235467587546,-75.2645032497006,-111.445379040543,0.0545782406347683,-166.657207365862,-91.8392693011856
2023-06-20,0.782019623525701,3.39850482766863,-86.9186577753534,-75.2949294117444,-111.483542603351,0.0727600518806639,-166.543730611579,-91.8255578485749
2023-06-21,0.790466416287448,3.64998961927716,-86.498205202853,-74.7269743869258,-111.624020238367,0.0545782406347683,-170.721556577875,-91.8586369962191
2023-06-22,0.798512867178666,3.61908087393979,-86.4639823190448,-74.6306248737869,-111.699688432605,0.0545782406347683,-170.630945119214,-91.846856734117
2023-06-23,0.806151517403989,3.48982612071083,-86.4639823190448,-74.615411792765,-111.766207827539,0.0545782406347683,-170.542131813493,-91.8355142085301
2023-06-24,0.813375324880638,3.44486794567467,-86.4933162194519,-74.615411792765,-111.827662708573,0.0545782406347683,-170.450872333128,-91.8231803384822
2023-06-25,0.820177662924468,3.38305045499995,-86.4590933356436,-74.54948844167,-111.884712007086,0.0545782406347683,-170.349171549412,-91.8083101715664
2023-06-26,0.826552320413236,3.59941167236148,-86.4786492692483,-74.5342753606481,-111.928648026597,0.0545782406347683,-170.254234224013,-91.7967230285151
2023-06-27,0.832493501753808,3.6612291630362,-86.4737602858472,-74.4886361175823,-111.980611028354,0.0545782406347683,-170.226865296989,-91.771435495706
2023-06-28,0.837995827460874,3.45891737537347,-86.2537560327946,-74.2350847672168,-112.02230341375,0.0545782406347683,-170.065750030378,-91.7693215809661
2023-06-29,0.843054333793804,3.38445539796983,-86.439537402039,-74.4277837934945,-112.061142245078,0.0545782406347683,-169.959886458234,-91.7559062442333
2023-06-30,0.847664472926917,3.42098391518671,-86.468871302446,-74.4379258475092,-112.134038570955,-0.0181490043488282,-169.875450517666,-91.744031568373
2023-07-01,0.851822112945471,3.13578049230105,-86.4835382526495,-74.5951276847358,-112.0351607442,-0.0181490043488282,-165.626552449121,-91.7001720861566
2023-07-02,0.855523537762442,3.2734649033493,-86.2586450161957,-74.3314342803557,-112.133455879571,-0.0181490043488282,-169.631811523108,-91.7074505286067
2023-07-03,0.85876544773954,3.38024056906018,-86.0288627963409,-74.0474567679464,-112.169827802516,-0.0181490043488282,-169.542714976112,-91.6949492887147
2023-07-04,0.86154495883023,3.37040596827103,-86.4737602858472,-74.4937071445896,-112.202055537204,-0.0181490043488282,-169.419157407375,-91.6762296153851
2023-07-05,0.863859603384912,3.36057136748187,-86.4590933356436,-74.4582099555384,-112.221616541428,-0.0181490043488282,-169.306753536709,-91.6601921510952
2023-07-06,0.865707329560976,3.34652193778307,-86.4590933356436,-74.4582099555384,-112.238977477249,-0.0181490043488282,-169.193152327928,-91.6417170952302
2023-07-07,0.867086501501626,3.3156131924457,-86.4639823190448,-74.4429968745165,-112.253424956149,-0.0181490043488282,-169.056582826697,-91.6208344885311
2023-07-08,0.867995899340614,3.3015637627469,-86.2390890825911,-74.2198716861949,-112.26825363502,-0.0181490043488282,-168.998423951649,-91.976139209828
2023-07-09,0.868434719196811,3.01214551095161,-86.0288627963409,-74.0271726599171,-112.282612569828,-0.0181490043488282,-168.922708409111,-91.9762250405173
2023-07-10,0.868402573170431,3.29313410492762,-86.4786492692483,-74.4632809825457,-112.287320391047,-0.0181490043488282,-168.783727065512,-91.959423683093
2023-07-11,0.86789948894781,3.35776148154211,-86.4884272360507,-74.483565090575,-112.29861589265,-0.0181490043488282,-168.663890257155,-91.9432660558381
2023-07-12,0.866925910962458,3.33809227996378,-86.4786492692483,-74.483565090575,-112.294703606036,0.018214618142963,-168.552117242054,-91.9286362148523
2023-07-13,0.865482699269892,3.33528239402402,-86.0679746635502,-74.0373147139317,-112.285538611488,-0.0181490043488282,-168.429993045828,-91.912873408768
2023-07-14,0.863571129889774,3.32404285026498,-86.468871302446,-74.4734230365603,-112.269420862457,-0.0181490043488282,-168.30793322262,-91.8962437127223
